State,Title,Source,Format,SizeMB,Updated,Filename,URL
Wisconsin,"Wisconsin MCD CVAP data (2018)","US Census Bureau",CSV,0.8,20210520,wi_cvap_2018_mcd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fmcd_cvap_2018_csv%2Fwi_cvap_2018_mcd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22711
Wisconsin,"Wisconsin MCD CVAP data (2018)","US Census Bureau",SHP,18.6,20210520,wi_cvap_2018_mcd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fmcd_cvap_2018_shp%2Fwi_cvap_2018_mcd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22711
Wisconsin,"Wisconsin MCD CVAP data (2019)","US Census Bureau",CSV,1,20210520,wi_cvap_2019_mcd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fmcd_cvap_2019_csv%2Fwi_cvap_2019_mcd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22723
Wisconsin,"Wisconsin MCD CVAP data (2019)","US Census Bureau",SHP,19,20210520,wi_cvap_2019_mcd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fmcd_cvap_2019_shp%2Fwi_cvap_2019_mcd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22723
Wisconsin,"Wisconsin Minor Civil Division CVAP Data (2020)","US Census Bureau",CSV,1.1,20220408,wi_cvap_2020_mcd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2020%2Fwi_cvap_2020_mcd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35343
Wisconsin,"Wisconsin Minor Civil Division CVAP Data (2020)","US Census Bureau",SHP,18.8,20220415,wi_cvap_2020_mcd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2020%2Fwi_cvap_2020_mcd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35343
Wisconsin,"Wisconsin Minor Civil Division CVAP Data (2021)","US Census Bureau",CSV,0.9,20230215,wi_cvap_2021_mcd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2021%2Fwi_cvap_2021_mcd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=38375
Wisconsin,"Wisconsin Minor Civil Division CVAP Data (2023)","US Census Bureau",CSV,0.3,20250701,wi_cvap_2023_mcd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2023%2Fcsv%2Fwi_cvap_2023_mcd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=53129
Wisconsin,"Wisconsin Minor Civil Division CVAP Data (2023)","US Census Bureau",SHP,1.3,20250701,wi_cvap_2023_mcd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2023%2Fshp%2Fwi_cvap_2023_mcd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=53129
Wisconsin,"Wisconsin October 2022 Wards Census Block Assignment File",RDH,CSV,1.4,20240430,wi_22_wards_baf.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2Frequested_data%2Fwi_22_wards_baf.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=45961
Wisconsin,"Wisconsin Place CVAP data (2018)","US Census Bureau",CSV,0.3,20210520,wi_cvap_2018_place.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fplace_cvap_2018_csv%2Fwi_cvap_2018_place.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22771
Wisconsin,"Wisconsin Place CVAP data (2018)","US Census Bureau",SHP,7.1,20210520,wi_cvap_2018_place.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fplace_cvap_2018_shp%2Fwi_cvap_2018_place.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22771
Wisconsin,"Wisconsin Place CVAP data (2019)","US Census Bureau",CSV,0.5,20210520,wi_cvap_2019_place.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fplace_cvap_2019_csv%2Fwi_cvap_2019_place.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22821
Wisconsin,"Wisconsin Place CVAP data (2019)","US Census Bureau",SHP,7.4,20210520,wi_cvap_2019_place.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fplace_cvap_2019_shp%2Fwi_cvap_2019_place.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22821
Wisconsin,"Wisconsin place PL 94-171 2010","US Census Bureau",CSV,0.1,20210923,wi_pl2010_place.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2010%2Fcsv%2Fwi_pl2010_place.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=29740
Wisconsin,"Wisconsin place PL 94-171 2020","US Census Bureau",SHP,3.4,20210813,wi_pl2020_place.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fshp%2Fwi_pl2020_place.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25813
Wisconsin,"Wisconsin place PL 94-171 2020","US Census Bureau",CSV,0.1,20210813,wi_pl2020_place.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fcsv%2Fwi_pl2020_place.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25813
Wisconsin,"Wisconsin Population Projections (2026–2035) at the Block level",RDH,CSV,4,20251027,wi_pop_proj_2026_2035_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2Fprojections%2F2026_2035%2Fwi_pop_proj_2026_2035_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=54147
Wisconsin,"Wisconsin Population Projections (2026–2035) at the County level",RDH,CSV,0.1,20251027,wi_pop_proj_2026_2035_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2Fprojections%2F2026_2035%2Fwi_pop_proj_2026_2035_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=54148
Wisconsin,"Wisconsin Residential Addresses Points File","US DOT",GEOJSON,104.7,20230727,wi_residential_addresses.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2Frequested_data%2Fwi_residential_addresses.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=42193
Wisconsin,"Wisconsin SLDL CVAP data (2018)","US Census Bureau",CSV,0.1,20210520,wi_cvap_2018_sldl.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fsldl_cvap_2018_csv%2Fwi_cvap_2018_sldl.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22870
Wisconsin,"Wisconsin SLDL CVAP data (2018)","US Census Bureau",SHP,4,20210520,wi_cvap_2018_sldl.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fsldl_cvap_2018_shp%2Fwi_cvap_2018_sldl.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22870
Wisconsin,"Wisconsin SLDL CVAP data (2019)","US Census Bureau",CSV,0.3,20210520,wi_cvap_2019_sldl.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fsldl_cvap_2019_csv%2Fwi_cvap_2019_sldl.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22919
Wisconsin,"Wisconsin SLDL CVAP data (2019)","US Census Bureau",SHP,4.2,20210520,wi_cvap_2019_sldl.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fsldl_cvap_2019_shp%2Fwi_cvap_2019_sldl.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22919
Wisconsin,"Wisconsin SLDL PL 94-171 2010","US Census Bureau",CSV,0.1,20210923,wi_pl2010_sldl.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2010%2Fcsv%2Fwi_pl2010_sldl.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=29741
Wisconsin,"Wisconsin sldl PL 94-171 2020","US Census Bureau",SHP,2.2,20210813,wi_pl2020_sldl.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fshp%2Fwi_pl2020_sldl.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25814
Wisconsin,"Wisconsin sldl PL 94-171 2020","US Census Bureau",CSV,0.1,20210813,wi_pl2020_sldl.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fcsv%2Fwi_pl2020_sldl.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25814
Wisconsin,"Wisconsin SLDU CVAP data (2018)","US Census Bureau",CSV,0.1,20210520,wi_cvap_2018_sldu.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fsldu_cvap_2018_csv%2Fwi_cvap_2018_sldu.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22969
Wisconsin,"Wisconsin SLDU CVAP data (2018)","US Census Bureau",SHP,2.5,20210520,wi_cvap_2018_sldu.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fsldu_cvap_2018_shp%2Fwi_cvap_2018_sldu.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22969
Wisconsin,"Wisconsin SLDU CVAP data (2019)","US Census Bureau",CSV,0.3,20210520,wi_cvap_2019_sldu.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fsldu_cvap_2019_csv%2Fwi_cvap_2019_sldu.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=23019
Wisconsin,"Wisconsin SLDU CVAP data (2019)","US Census Bureau",SHP,2.7,20210520,wi_cvap_2019_sldu.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fsldu_cvap_2019_shp%2Fwi_cvap_2019_sldu.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=23019
Wisconsin,"Wisconsin SLDU PL 94-171 2010","US Census Bureau",CSV,0.1,20210923,wi_pl2010_sldu.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2010%2Fcsv%2Fwi_pl2010_sldu.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=29742
Wisconsin,"Wisconsin sldu PL 94-171 2020","US Census Bureau",SHP,1.4,20210813,wi_pl2020_sldu.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fshp%2Fwi_pl2020_sldu.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25815
Wisconsin,"Wisconsin sldu PL 94-171 2020","US Census Bureau",CSV,0.1,20210813,wi_pl2020_sldu.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fcsv%2Fwi_pl2020_sldu.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25815
Wisconsin,"Wisconsin state ACS5 data (2010)","US Census Bureau",CSV,0.01,20201228,wi_acs5_2010_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fst_acs5_2010_dem_csv%2Fwi_acs5_2010_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7962
Wisconsin,"Wisconsin state ACS5 data (2010)","US Census Bureau",SHP,0.05,20201228,wi_acs5_2010_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fst_acs5_2010_dem_shp%2Fwi_acs5_2010_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7962
Wisconsin,"Wisconsin state ACS5 data (2011)","US Census Bureau",CSV,0.01,20201228,wi_acs5_2011_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fst_acs5_2011_dem_csv%2Fwi_acs5_2011_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8012
Wisconsin,"Wisconsin state ACS5 data (2011)","US Census Bureau",SHP,0.05,20201228,wi_acs5_2011_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fst_acs5_2011_dem_shp%2Fwi_acs5_2011_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8012
Wisconsin,"Wisconsin state ACS5 data (2012)","US Census Bureau",CSV,0.01,20201228,wi_acs5_2012_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fst_acs5_2012_dem_csv%2Fwi_acs5_2012_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8062
Wisconsin,"Wisconsin state ACS5 data (2012)","US Census Bureau",SHP,0.05,20201228,wi_acs5_2012_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fst_acs5_2012_dem_shp%2Fwi_acs5_2012_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8062
Wisconsin,"Wisconsin state ACS5 data (2013)","US Census Bureau",CSV,0.01,20201228,wi_acs5_2013_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fst_acs5_2013_dem_csv%2Fwi_acs5_2013_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8112
Wisconsin,"Wisconsin state ACS5 data (2013)","US Census Bureau",SHP,0.09,20201228,wi_acs5_2013_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fst_acs5_2013_dem_shp%2Fwi_acs5_2013_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8112
Wisconsin,"Wisconsin state ACS5 data (2014)","US Census Bureau",CSV,0.01,20201228,wi_acs5_2014_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fst_acs5_2014_dem_csv%2Fwi_acs5_2014_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8162
Wisconsin,"Wisconsin state ACS5 data (2014)","US Census Bureau",SHP,0.14,20201228,wi_acs5_2014_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fst_acs5_2014_dem_shp%2Fwi_acs5_2014_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8162
Wisconsin,"Wisconsin state ACS5 data (2015)","US Census Bureau",CSV,0.01,20201228,wi_acs5_2015_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fst_acs5_2015_dem_csv%2Fwi_acs5_2015_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8212
Wisconsin,"Wisconsin state ACS5 data (2015)","US Census Bureau",SHP,0.1,20201228,wi_acs5_2015_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fst_acs5_2015_dem_shp%2Fwi_acs5_2015_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8212
Wisconsin,"Wisconsin state ACS5 data (2016)","US Census Bureau",CSV,0.01,20201228,wi_acs5_2016_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fst_acs5_2016_dem_csv%2Fwi_acs5_2016_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8262
Wisconsin,"Wisconsin state ACS5 data (2016)","US Census Bureau",SHP,0.1,20201228,wi_acs5_2016_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fst_acs5_2016_dem_shp%2Fwi_acs5_2016_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8262
Wisconsin,"Wisconsin state ACS5 data (2017)","US Census Bureau",CSV,0.01,20201228,wi_acs5_2017_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fst_acs5_2017_dem_csv%2Fwi_acs5_2017_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8312
Wisconsin,"Wisconsin state ACS5 data (2017)","US Census Bureau",SHP,0.1,20201228,wi_acs5_2017_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fst_acs5_2017_dem_shp%2Fwi_acs5_2017_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8312
Wisconsin,"Wisconsin state ACS5 data (2018)","US Census Bureau",CSV,0.01,20201228,wi_acs5_2018_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fst_acs5_2018_dem_csv%2Fwi_acs5_2018_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8362
Wisconsin,"Wisconsin state ACS5 data (2018)","US Census Bureau",SHP,0.1,20201228,wi_acs5_2018_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fst_acs5_2018_dem_shp%2Fwi_acs5_2018_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8362
Wisconsin,"Wisconsin state ACS5 data (2019)","US Census Bureau",CSV,0.01,20201228,wi_acs5_2019_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fst_acs5_2019_dem_csv%2Fwi_acs5_2019_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8412
Wisconsin,"Wisconsin state ACS5 data (2019)","US Census Bureau",SHP,0.1,20201228,wi_acs5_2019_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fst_acs5_2019_dem_shp%2Fwi_acs5_2019_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=8412
Wisconsin,"Wisconsin State Assembly Districts 2012 to 2021",AAR,SHP,3.4,20210521,wi_sldl_2012_to_2021.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2Flegislative%2Faar%2Fwi_sldl_2012_to_2021.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=23064
Wisconsin,"Wisconsin State boundaries (2020)","US Census Bureau",SHP,0.2,20210308,wi_st_2020_bound.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FTIGERPL2020%2Fst%2Fwi_st_2020_bound.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=12668
Wisconsin,"Wisconsin state boundary (2010)","US Census Bureau",SHP,0.1,20201217,wi_2010_st_bound.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2Fboundaries_2010%2Fst_2010_bound%2Fwi_2010_st_bound.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=1881
Wisconsin,"Wisconsin state CVAP data (2010)","US Census Bureau",SHP,0.1,20210428,wi_cvap_2010_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fst_cvap_2010_shp%2Fwi_cvap_2010_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19647
Wisconsin,"Wisconsin state CVAP data (2010)","US Census Bureau",CSV,0.1,20210429,wi_cvap_2010_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fst_cvap_2010_csv%2Fwi_cvap_2010_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19647
Wisconsin,"Wisconsin state CVAP data (2011)","US Census Bureau",SHP,0.1,20210428,wi_cvap_2011_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fst_cvap_2011_shp%2Fwi_cvap_2011_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19697
Wisconsin,"Wisconsin state CVAP data (2011)","US Census Bureau",CSV,0.1,20210429,wi_cvap_2011_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fst_cvap_2011_csv%2Fwi_cvap_2011_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19697
Wisconsin,"Wisconsin state CVAP data (2012)","US Census Bureau",SHP,0.1,20210429,wi_cvap_2012_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fst_cvap_2012_shp%2Fwi_cvap_2012_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19747
Wisconsin,"Wisconsin state CVAP data (2012)","US Census Bureau",CSV,0.1,20210429,wi_cvap_2012_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fst_cvap_2012_csv%2Fwi_cvap_2012_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19747
Wisconsin,"Wisconsin state CVAP data (2013)","US Census Bureau",SHP,0.1,20210429,wi_cvap_2013_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fst_cvap_2013_shp%2Fwi_cvap_2013_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19797
Wisconsin,"Wisconsin state CVAP data (2013)","US Census Bureau",CSV,0.1,20210429,wi_cvap_2013_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fst_cvap_2013_csv%2Fwi_cvap_2013_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19797
Wisconsin,"Wisconsin state CVAP data (2014)","US Census Bureau",SHP,0.2,20210429,wi_cvap_2014_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fst_cvap_2014_shp%2Fwi_cvap_2014_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19847
Wisconsin,"Wisconsin state CVAP data (2014)","US Census Bureau",CSV,0.1,20210429,wi_cvap_2014_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fst_cvap_2014_csv%2Fwi_cvap_2014_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19847
Wisconsin,"Wisconsin state CVAP data (2015)","US Census Bureau",SHP,0.1,20210429,wi_cvap_2015_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fst_cvap_2015_shp%2Fwi_cvap_2015_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19897
Wisconsin,"Wisconsin state CVAP data (2015)","US Census Bureau",CSV,0.1,20210429,wi_cvap_2015_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fst_cvap_2015_csv%2Fwi_cvap_2015_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19897
Wisconsin,"Wisconsin state CVAP data (2016)","US Census Bureau",SHP,0.1,20210429,wi_cvap_2016_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fst_cvap_2016_shp%2Fwi_cvap_2016_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19947
Wisconsin,"Wisconsin state CVAP data (2016)","US Census Bureau",CSV,0.1,20210429,wi_cvap_2016_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fst_cvap_2016_csv%2Fwi_cvap_2016_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19947
Wisconsin,"Wisconsin state CVAP data (2017)","US Census Bureau",SHP,0.1,20210429,wi_cvap_2017_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fst_cvap_2017_shp%2Fwi_cvap_2017_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19997
Wisconsin,"Wisconsin state CVAP data (2017)","US Census Bureau",CSV,0.1,20210429,wi_cvap_2017_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fst_cvap_2017_csv%2Fwi_cvap_2017_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19997
Wisconsin,"Wisconsin state CVAP data (2018)","US Census Bureau",SHP,0.1,20210429,wi_cvap_2018_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fst_cvap_2018_shp%2Fwi_cvap_2018_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20047
Wisconsin,"Wisconsin state CVAP data (2018)","US Census Bureau",CSV,0.1,20210429,wi_cvap_2018_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fst_cvap_2018_csv%2Fwi_cvap_2018_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20047
Wisconsin,"Wisconsin state CVAP data (2019)","US Census Bureau",SHP,0.3,20210429,wi_cvap_2019_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fst_cvap_2019_shp%2Fwi_cvap_2019_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20097
Wisconsin,"Wisconsin state CVAP data (2019)","US Census Bureau",CSV,0.2,20210429,wi_cvap_2019_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fst_cvap_2019_csv%2Fwi_cvap_2019_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=20097
Wisconsin,"Wisconsin State CVAP Data (2020)","US Census Bureau",CSV,0.1,20220329,wi_cvap_2020_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2020%2Fwi_cvap_2020_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35103
Wisconsin,"Wisconsin State CVAP Data (2020)","US Census Bureau",SHP,0.4,20220415,wi_cvap_2020_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2020%2Fwi_cvap_2020_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35103
Wisconsin,"Wisconsin State CVAP Data (2022)","US Census Bureau",SHP,0.2,20240517,wi_cvap_2022_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2022%2Fshp%2Fwi_cvap_2022_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=47719
Wisconsin,"Wisconsin State CVAP Data (2022)","US Census Bureau",CSV,0.1,20240517,wi_cvap_2022_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2022%2Fcsv%2Fwi_cvap_2022_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=47719
Wisconsin,"Wisconsin State CVAP Data (2023)","US Census Bureau",CSV,0.1,20250701,wi_cvap_2023_st.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2023%2Fcsv%2Fwi_cvap_2023_st.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=53133
